OrderID,ProductCategory,QuantityReturned,PurchaseAmount,ReasonForReturn,CustomerAccountAge,PreviousReturns,PreviousFraudReports,DeliveryType,ReturnCondition,RefundIssued,fraud
296,Clothing,7,34.427989856959286,Defective,989,13,2,Express,Damaged,368.8798085229548,1
297,Clothing,9,37.41115265119552,Did not like,703,1,2,Standard,Complete,311.34878414147875,1
298,Home & Garden,5,477.3405569997982,Wrong item,1220,11,2,Standard,Defective,108.55457983059459,1
299,Electronics,5,294.12445231340195,Defective,752,2,2,Standard,Complete,305.1196766719356,0
300,Books,4,167.19119428573657,Wrong item,858,10,2,Express,Defective,93.43050445887226,0
301,Clothing,6,201.76383713916056,No longer needed,1379,11,1,Standard,Opened,562.3411324825329,0
302,Clothing,2,363.1246058456116,Defective,541,1,2,Express,Damaged,192.49331149671883,1
303,Books,3,195.92825770621778,Wrong item,508,13,1,Express,Complete,448.65339138343205,1
304,Clothing,1,129.32499348477836,Did not like,909,10,1,Standard,Opened,188.18710600040237,0
305,Home & Garden,2,68.88192396790372,Did not like,184,13,2,Standard,Opened,310.9821189781443,0
306,Electronics,2,369.8878456246578,Did not like,1052,5,0,Express,Complete,563.2964391567007,0
307,Books,8,106.67120800410787,Defective,796,12,2,Standard,Defective,529.4279240345643,0
308,Electronics,8,53.431169564622834,Did not like,197,2,1,Express,Complete,478.38438634201964,1
309,Clothing,2,224.93813383830894,Not as described,641,1,2,Standard,Damaged,484.6051603683144,1
310,Clothing,6,38.99406166944981,No longer needed,290,8,2,Express,Unopened,502.90414070905274,1
311,Books,5,483.1990680045856,Wrong item,1067,7,2,Express,Defective,458.44973458748257,1
312,Home & Garden,3,321.10062443592307,Not as described,1324,4,1,Express,Opened,543.2706080968265,0
313,Beauty & Health,5,93.29446901434919,Defective,1445,12,1,Express,Complete,242.629398270929,1
314,Books,5,102.7779614952612,Wrong item,357,8,1,Standard,Unopened,339.37021253820666,1
315,Beauty & Health,5,293.5176705309658,Wrong item,254,4,0,Express,Complete,405.52783769620817,0
316,Beauty & Health,3,191.15156352214092,Did not like,1043,4,0,Express,Unopened,158.78774007472768,1
317,Home & Garden,3,391.6480372101026,Wrong item,327,12,0,Standard,Defective,326.79474807196885,0
318,Beauty & Health,4,281.98711309708,Wrong item,616,10,0,Express,Complete,118.2436405275521,1
319,Beauty & Health,7,228.0002602519718,No longer needed,740,10,2,Standard,Complete,386.40237371827516,0
320,Home & Garden,2,482.2305190713304,Defective,173,3,0,Express,Unopened,103.69170828988857,1
321,Beauty & Health,4,207.54994698065073,Not as described,464,11,0,Standard,Damaged,326.84415316520773,0
322,Beauty & Health,4,212.29324342272488,Did not like,123,2,0,Standard,Opened,303.90557315371115,1
323,Beauty & Health,1,339.57076210917876,No longer needed,562,12,2,Express,Unopened,111.48502107182756,0
324,Books,8,408.54972037864076,Not as described,580,9,0,Express,Complete,291.6346650909496,0
325,Books,1,320.58319561210175,Not as described,1212,8,0,Standard,Unopened,422.7937473087298,0
326,Books,8,355.33290658612566,No longer needed,1423,3,0,Standard,Unopened,377.0927792505327,0
327,Home & Garden,7,199.00715291197335,Did not like,143,6,1,Express,Complete,301.92589483485983,1
328,Clothing,9,250.15848150956464,Defective,1160,14,0,Express,Complete,250.71980102537032,0
329,Beauty & Health,8,114.5768415046224,No longer needed,1403,4,0,Express,Damaged,81.56356834358422,1
330,Beauty & Health,5,346.51831553529126,No longer needed,560,6,0,Express,Damaged,575.7436465892544,1
331,Home & Garden,8,126.29693140482054,No longer needed,1292,11,2,Standard,Damaged,271.4892511564095,0
332,Beauty & Health,3,20.603261789029368,Did not like,169,7,0,Standard,Complete,279.0624557400653,1
333,Books,7,468.20581750724057,No longer needed,312,13,0,Standard,Defective,120.5885506054048,1
334,Clothing,4,166.88731578298584,No longer needed,1013,7,1,Standard,Damaged,342.9675176611148,0
335,Electronics,5,114.3833803836811,Wrong item,171,9,1,Express,Opened,588.5715484204646,1
336,Beauty & Health,9,148.71043086357244,Wrong item,927,5,2,Standard,Defective,189.16401344038485,1
337,Books,7,178.61489485695083,Wrong item,279,4,2,Express,Damaged,222.33492209837115,0
338,Electronics,4,247.78228469512337,Wrong item,307,14,0,Express,Opened,179.917981974227,1
339,Clothing,6,53.28880208892638,No longer needed,276,10,1,Express,Complete,526.6220715677566,1
340,Electronics,7,45.283114978616425,Wrong item,806,1,2,Express,Opened,311.36546368407045,1
341,Books,9,160.59716745827484,Not as described,1424,11,2,Express,Damaged,502.9379186339717,0
342,Electronics,4,161.96774297460598,Defective,983,14,1,Standard,Unopened,517.5477640434178,0
343,Home & Garden,3,76.47018935083283,Wrong item,850,7,0,Standard,Unopened,461.9993191227163,0
344,Electronics,8,214.29996527385643,Did not like,1277,4,1,Standard,Opened,193.57429474369408,1
345,Beauty & Health,1,156.3337607373355,Defective,253,7,0,Express,Complete,69.3950357595075,0
346,Beauty & Health,9,32.50666534163365,Not as described,129,5,0,Standard,Defective,128.80916201773434,0
347,Home & Garden,1,445.1459746021332,Defective,1150,7,1,Express,Unopened,433.32230622743117,0
348,Books,2,445.2891286609234,Defective,1075,12,0,Standard,Defective,457.3025754098628,1
349,Beauty & Health,8,120.40748139846754,Not as described,1363,0,2,Standard,Complete,471.507188562622,1
350,Clothing,9,98.17866951888698,Wrong item,743,14,1,Express,Unopened,184.18310993158792,0
351,Beauty & Health,7,282.70052688655124,Not as described,790,8,2,Express,Complete,134.16980656496042,0
352,Beauty & Health,3,322.7616814310868,Did not like,197,13,0,Standard,Damaged,557.6838239338023,1
353,Books,7,479.62042757459494,Not as described,425,8,0,Express,Defective,415.316375525328,0
354,Electronics,6,201.12725918711,No longer needed,336,2,1,Express,Damaged,458.0795409162548,0
355,Beauty & Health,2,316.73616457498804,No longer needed,237,12,1,Express,Complete,101.64769766786705,1
356,Home & Garden,3,441.5269019860686,Defective,729,4,0,Standard,Complete,276.8523581484736,1
357,Electronics,5,235.977817174808,Wrong item,717,11,1,Standard,Opened,84.81934321563136,1
358,Clothing,4,78.72596055551651,Wrong item,1169,6,0,Standard,Opened,411.76344946939577,1
359,Books,2,201.17469719838763,No longer needed,489,7,2,Express,Unopened,319.1470536337434,0
360,Clothing,4,85.55212481758419,Did not like,1487,14,1,Express,Damaged,298.30515589978336,0
361,Electronics,8,27.986942816936136,Not as described,459,6,2,Express,Damaged,546.5990344707532,1
362,Electronics,5,380.7454670475326,Not as described,681,2,1,Express,Complete,457.06523234617293,0
363,Electronics,5,134.44337623777068,Not as described,306,14,2,Express,Opened,580.3392754190418,1
364,Clothing,3,20.96338200270754,Did not like,700,14,0,Standard,Defective,75.44814579311311,1
365,Electronics,8,438.76753161686963,Did not like,1078,6,0,Standard,Complete,388.62265397847887,1
366,Clothing,6,233.01864247563483,Not as described,614,0,0,Standard,Damaged,396.6194547506764,1
367,Electronics,2,134.6527422239481,Not as described,909,4,0,Express,Damaged,64.59872472090245,1
368,Home & Garden,2,146.13918673060124,Did not like,1489,8,1,Standard,Complete,482.89457073604507,1
369,Electronics,9,135.45818878642413,Not as described,537,1,2,Standard,Complete,134.48818668651532,0
370,Clothing,7,113.38695737085055,Did not like,1354,2,1,Standard,Complete,435.6996169059967,1
371,Beauty & Health,9,423.7885877956623,Defective,568,8,1,Express,Damaged,70.80316771400676,1
372,Electronics,6,101.75918449753738,No longer needed,729,2,0,Express,Defective,387.5280950278515,1
373,Beauty & Health,5,289.69024826211137,No longer needed,1434,7,1,Standard,Damaged,336.4294381978674,1
374,Home & Garden,1,57.11371744264993,Did not like,494,5,2,Standard,Complete,315.80232217352767,1
375,Books,6,475.7702605657281,Not as described,213,6,1,Standard,Opened,251.6659511316184,1
376,Home & Garden,6,309.59067413404244,No longer needed,1325,4,2,Standard,Defective,281.13086666188576,1
377,Electronics,3,453.51320537710075,Wrong item,562,9,0,Express,Unopened,312.2918526947179,0
378,Beauty & Health,3,210.9813341482377,Not as described,641,11,0,Standard,Damaged,213.72923072934657,0
379,Beauty & Health,3,409.12258724595745,Did not like,1487,6,1,Express,Defective,564.4088735058154,0
380,Clothing,3,429.75415013566936,Wrong item,346,9,2,Standard,Defective,580.7508641028976,1
381,Beauty & Health,7,357.4156597657616,Did not like,1369,10,0,Express,Complete,214.94654675980416,0
382,Clothing,2,64.61478389777903,Not as described,1307,9,0,Express,Defective,478.28045650107595,1
383,Books,2,27.718441474834865,Defective,372,12,1,Express,Damaged,463.3903496129365,1
384,Electronics,3,100.90864258698646,Defective,644,2,2,Standard,Opened,531.5703221854201,1
385,Clothing,7,76.68644334400565,Defective,1400,14,0,Express,Defective,52.115175482618376,0
386,Books,3,368.066078815925,Not as described,722,10,0,Express,Damaged,235.96489711300464,1
387,Beauty & Health,7,287.3632739308845,Not as described,817,4,2,Standard,Complete,129.7432951406746,1
388,Beauty & Health,9,272.4564149818908,Wrong item,877,5,1,Standard,Defective,264.9720390747474,1
389,Books,4,141.37630415750746,Not as described,1120,8,1,Express,Unopened,366.59545673742866,1
390,Beauty & Health,7,94.21161763377998,Not as described,589,3,0,Express,Unopened,549.8669037739967,0
391,Books,9,119.14302548907003,Wrong item,314,7,0,Standard,Opened,511.7877218685265,0
392,Clothing,8,212.13296355895045,Wrong item,1226,13,1,Standard,Complete,324.46230405529985,1
393,Clothing,8,375.2687392452574,Did not like,689,14,1,Express,Damaged,62.92616828181871,1
394,Books,9,142.16797593750556,No longer needed,274,13,0,Standard,Defective,215.49149114616438,0
395,Clothing,5,355.33424060418565,No longer needed,151,7,2,Standard,Damaged,108.6355465771085,1
396,Clothing,5,255.92567379432484,Did not like,396,9,2,Express,Unopened,407.8481866571197,1
397,Clothing,3,445.0116072851806,Defective,274,14,0,Standard,Complete,432.4854985327667,1
398,Home & Garden,5,131.798989226736,Not as described,1068,14,0,Express,Damaged,406.8413462464462,1
399,Electronics,8,236.4112076564523,Wrong item,442,5,0,Standard,Defective,201.09433258918904,1
400,Beauty & Health,5,66.39908823952211,Wrong item,699,11,0,Standard,Complete,555.729795717046,1
401,Home & Garden,4,180.8735084587139,Defective,270,14,1,Standard,Defective,373.67843559343254,1
402,Clothing,8,263.3026131354575,Wrong item,1160,7,2,Standard,Defective,378.48677116807744,0
403,Books,7,371.7153028811804,Defective,1324,14,2,Standard,Complete,498.5565232671003,0
404,Clothing,6,115.07701762814324,Did not like,1187,11,2,Standard,Complete,88.08456395524593,0
405,Electronics,5,124.68422163510361,Defective,554,13,1,Express,Defective,165.2842938374675,1
406,Clothing,5,323.1573634501037,No longer needed,826,4,0,Standard,Unopened,374.269802631986,0
407,Books,2,203.57973605806956,Defective,986,0,2,Express,Defective,385.73804180290654,0
408,Electronics,4,251.40553627152696,Did not like,1105,3,2,Standard,Complete,306.72099501068567,1
409,Clothing,8,421.3447370137955,Defective,854,10,1,Standard,Opened,478.9661291911658,0
410,Electronics,8,259.5599845109721,Did not like,249,5,0,Standard,Damaged,240.09289768594348,1
411,Beauty & Health,1,333.1997026924021,No longer needed,735,14,0,Standard,Defective,56.17864587239081,1
412,Beauty & Health,2,335.25201999678666,Not as described,1066,8,0,Standard,Damaged,236.9776032074468,0
413,Clothing,5,405.7337326188888,Did not like,809,12,2,Standard,Defective,581.2342497905883,0
414,Electronics,9,326.3069544756916,Not as described,377,13,1,Express,Defective,478.4695862547138,0
415,Books,7,51.108716313854,Did not like,134,3,2,Express,Opened,225.03834491701392,1
416,Clothing,5,184.24303168968328,Defective,274,5,1,Standard,Complete,172.34715867043982,0
417,Beauty & Health,1,494.8717680844208,Not as described,1156,12,1,Express,Unopened,495.6474103901014,0
418,Beauty & Health,6,114.324938627801,Did not like,814,9,2,Standard,Complete,159.94373979772314,1
419,Clothing,8,301.62995763905053,Did not like,353,12,1,Express,Damaged,369.1090487513217,1
420,Electronics,7,424.61150714108555,Not as described,667,10,1,Express,Damaged,329.3782921840081,1
421,Beauty & Health,2,301.5481091587299,Did not like,422,4,1,Standard,Defective,282.46801697099613,0
422,Electronics,5,198.68972390080506,Not as described,112,8,0,Express,Complete,284.2787503601008,0
423,Beauty & Health,4,58.50971010449875,No longer needed,149,9,0,Standard,Opened,436.29844906334097,1
424,Beauty & Health,9,193.59915321732558,Wrong item,1356,13,0,Standard,Unopened,106.56034691328622,0
425,Home & Garden,1,107.392405555659,No longer needed,1052,5,0,Express,Complete,267.3742088471269,1
426,Beauty & Health,6,481.2141518153504,Not as described,1093,2,2,Standard,Defective,582.6097273877648,1
427,Books,3,363.21528394797747,Defective,715,1,2,Express,Damaged,477.9876921812758,0
428,Clothing,9,379.7039140927339,Defective,965,2,2,Standard,Complete,61.568187942808336,1
429,Clothing,5,229.2652476801815,Wrong item,195,5,0,Express,Damaged,295.8810282165015,1
430,Electronics,6,72.78311750321896,Not as described,442,9,2,Express,Defective,114.45679817521403,1
431,Beauty & Health,9,148.02391336031408,Did not like,955,7,0,Express,Damaged,316.5917474155701,1
432,Books,9,144.66132995183847,No longer needed,292,7,0,Standard,Defective,106.97070097112694,0
433,Electronics,8,253.65408838474096,No longer needed,610,11,1,Express,Unopened,264.0679403167905,0
434,Home & Garden,9,241.27029761281142,Wrong item,1248,4,1,Express,Opened,349.7476980950882,1
435,Electronics,4,228.03594433848335,Wrong item,1204,0,0,Standard,Damaged,252.01978769687224,1
436,Electronics,6,258.0691840125157,Wrong item,106,0,1,Express,Complete,368.21677412828626,0
437,Beauty & Health,5,493.771079351108,Wrong item,429,11,1,Express,Unopened,591.7765004318661,1
438,Home & Garden,5,163.209742713384,Wrong item,182,6,1,Standard,Opened,185.18264946938865,1
439,Electronics,4,315.32919696492206,Wrong item,1004,1,1,Express,Complete,360.47936670295843,0
440,Books,2,134.96371713934633,Did not like,725,12,2,Express,Complete,309.22874655051135,0
441,Books,6,243.97100764456738,Did not like,626,3,1,Standard,Defective,495.0954056318346,0
442,Clothing,9,116.02363191025995,No longer needed,1236,9,0,Standard,Opened,223.1852011270375,1
443,Home & Garden,1,287.9322729438837,No longer needed,539,4,1,Standard,Complete,400.90794218805,0
444,Home & Garden,7,147.20565751216043,Wrong item,989,7,1,Express,Complete,431.12716286372654,1
445,Clothing,6,37.65868002503878,No longer needed,861,9,2,Standard,Complete,586.6130210434284,0
446,Electronics,3,411.3301239069536,Wrong item,1123,8,2,Standard,Unopened,133.1956018615847,0
447,Home & Garden,1,81.5624538178004,Did not like,118,12,2,Standard,Opened,599.0599101415353,0
448,Books,4,196.6586235761147,Defective,108,0,1,Express,Defective,446.6653173781801,1
449,Books,9,249.0452523733774,Did not like,1308,8,0,Standard,Unopened,300.98591140922355,1
450,Beauty & Health,2,227.59040020252513,Not as described,1161,4,2,Standard,Unopened,194.95977914041063,1
451,Home & Garden,3,368.31956657120435,Did not like,822,3,1,Standard,Unopened,395.7860736067121,1
452,Electronics,2,306.4527660468533,Not as described,1003,9,1,Express,Defective,127.98614534176691,0
453,Clothing,2,161.77816769959327,No longer needed,233,4,1,Standard,Defective,570.7279081716484,0
454,Clothing,8,44.81743992352168,Did not like,1225,13,2,Standard,Unopened,151.4338259513545,1
455,Electronics,3,388.4456567615246,Defective,1272,8,1,Express,Unopened,475.8668793526105,0
456,Beauty & Health,7,189.2130208056424,Did not like,192,7,2,Express,Damaged,239.83055153275242,0
457,Clothing,8,447.0678756799852,Did not like,901,9,1,Standard,Defective,168.71506580929753,0
458,Home & Garden,3,209.6272513295602,Did not like,1263,12,0,Standard,Complete,494.7658706250277,0
459,Beauty & Health,2,364.4761309460995,Wrong item,1418,11,0,Express,Opened,538.3104664589273,1
460,Home & Garden,8,470.991057552646,Did not like,963,4,1,Standard,Opened,53.0916155414754,1
461,Books,3,332.5531763050303,Did not like,873,12,2,Standard,Opened,585.7833232122204,1
462,Beauty & Health,7,218.47467843080233,Defective,643,10,1,Express,Unopened,282.0555486184016,0
463,Clothing,1,292.35164901725256,Not as described,287,13,0,Standard,Defective,102.84209072593231,0
464,Beauty & Health,6,280.8536905001084,Not as described,235,9,1,Express,Damaged,299.2848960851459,1
465,Beauty & Health,9,300.7136175936141,Defective,265,4,2,Express,Damaged,115.21243925130489,0
466,Beauty & Health,3,90.47359310784599,No longer needed,1090,0,2,Standard,Opened,192.32981444225013,1
467,Beauty & Health,7,355.28474355262875,Did not like,1270,8,2,Express,Complete,356.63084220845735,0
468,Home & Garden,6,89.62077040120985,No longer needed,344,2,2,Express,Complete,247.55860353626713,1
469,Books,8,27.016104472454714,Defective,1306,0,0,Standard,Complete,175.3142576280178,1
470,Electronics,3,319.8944483283505,No longer needed,1132,4,2,Standard,Complete,158.06537376932704,1
